ozone,a,b,c,d,e,day,time
$41.5,36.4,556.0,0.0000,0.0000,0.0000,21/08/16,03:18:07
$40.9,36.4,556.1,0.0000,0.0000,0.0000,21/08/16,03:23:07
$42.8,36.3,556.1,0.0000,0.0000,0.0000,21/08/16,03:28:06
$41.8,36.4,556.0,0.0000,0.0000,0.0000,21/08/16,03:33:06
$43.2,36.4,555.9,0.0000,0.0000,0.0000,21/08/16,03:38:07
$45.0,36.4,556.0,0.0000,0.0000,0.0000,21/08/16,03:43:07
$44.3,36.4,556.0,0.0000,0.0000,0.0000,21/08/16,03:48:07
$42.9,36.5,556.1,0.0000,0.0000,0.0000,21/08/16,03:53:06
$42.5,36.4,556.0,0.0000,0.0000,0.0000,21/08/16,03:58:06
$41.9,36.4,556.0,0.0000,0.0000,0.0000,21/08/16,04:03:06
$42.6,36.5,556.0,0.0000,0.0000,0.0000,21/08/16,04:08:07
$42.2,36.4,556.1,0.0000,0.0000,0.0000,21/08/16,04:13:07
$42.6,36.4,556.0,0.0000,0.0000,0.0000,21/08/16,04:18:07
$43.7,36.5,556.1,0.0000,0.0000,0.0000,21/08/16,04:23:06
$43.2,36.4,556.0,0.0000,0.0000,0.0000,21/08/16,04:28:06
$42.4,36.4,555.9,0.0000,0.0000,0.0000,21/08/16,04:33:06
$40.3,36.5,555.9,0.0000,0.0000,0.0000,21/08/16,04:38:07
$40.1,36.5,555.9,0.0000,0.0000,0.0000,21/08/16,04:43:07
$41.0,36.4,556.0,0.0000,0.0000,0.0000,21/08/16,04:48:07
$40.0,36.5,555.9,0.0000,0.0000,0.0000,21/08/16,04:53:06
$39.8,36.5,556.1,0.0000,0.0000,0.0000,21/08/16,04:58:06
$40.0,36.4,555.9,0.0000,0.0000,0.0000,21/08/16,05:03:07
$39.5,36.4,556.0,0.0000,0.0000,0.0000,21/08/16,05:08:07
$39.9,36.5,555.9,0.0000,0.0000,0.0000,21/08/16,05:13:07
$39.8,36.5,555.7,0.0000,0.0000,0.0000,21/08/16,05:18:07
$40.2,36.5,555.9,0.0000,0.0000,0.0000,21/08/16,05:23:06
$40.1,36.5,556.0,0.0000,0.0000,0.0000,21/08/16,05:28:06
$39.4,36.5,556.0,0.0000,0.0000,0.0000,21/08/16,05:33:07
$39.6,36.5,556.0,0.0000,0.0000,0.0000,21/08/16,05:38:07
$39.8,36.6,555.9,0.0000,0.0000,0.0000,21/08/16,05:43:07
$40.1,36.6,556.0,0.0000,0.0000,0.0000,21/08/16,05:48:07
$40.2,36.7,555.9,0.0000,0.0000,0.0000,21/08/16,05:53:06
$39.5,36.8,555.8,0.0000,0.0000,0.0000,21/08/16,05:58:06
$39.4,36.7,555.6,0.0000,0.0000,0.0000,21/08/16,06:03:07
$40.1,36.7,555.7,0.0000,0.0000,0.0000,21/08/16,06:08:07
$40.1,36.8,555.8,0.0000,0.0000,0.0000,21/08/16,06:13:07
$40.1,36.8,556.0,0.0000,0.0000,0.0000,21/08/16,06:18:06
$40.6,36.8,556.0,0.0000,0.0000,0.0000,21/08/16,06:23:06
$41.1,36.9,556.0,0.0000,0.0000,0.0000,21/08/16,06:28:06
$40.9,36.9,555.7,0.0000,0.0000,0.0000,21/08/16,06:33:07
$40.4,36.9,555.7,0.0000,0.0000,0.0000,21/08/16,06:38:07
$41.6,36.9,555.9,0.0000,0.0000,0.0000,21/08/16,06:43:07
$41.7,37.0,555.5,0.0000,0.0000,0.0000,21/08/16,06:48:06
$42.2,36.9,555.7,0.0000,0.0000,0.0000,21/08/16,06:53:06
$42.1,36.9,555.7,0.0000,0.0000,0.0000,21/08/16,06:58:06
$42.5,37.0,555.7,0.0000,0.0000,0.0000,21/08/16,07:03:07
$41.9,37.0,555.8,0.0000,0.0000,0.0000,21/08/16,07:08:07
$39.9,37.0,555.9,0.0000,0.0000,0.0000,21/08/16,07:13:07
$40.3,37.0,555.9,0.0000,0.0000,0.0000,21/08/16,07:18:06
$40.2,37.0,555.8,0.0000,0.0000,0.0000,21/08/16,07:23:06
$41.9,37.0,556.0,0.0000,0.0000,0.0000,21/08/16,07:28:07
$41.5,36.9,556.0,0.0000,0.0000,0.0000,21/08/16,07:33:07
$40.3,37.0,555.8,0.0000,0.0000,0.0000,21/08/16,07:38:07
$40.4,37.0,555.9,0.0000,0.0000,0.0000,21/08/16,07:43:06
$40.1,37.0,555.8,0.0000,0.0000,0.0000,21/08/16,07:48:06
$40.6,37.0,555.8,0.0000,0.0000,0.0000,21/08/16,07:53:06
$39.3,37.0,555.9,0.0000,0.0000,0.0000,21/08/16,07:58:07
$39.7,37.0,555.9,0.0000,0.0000,0.0000,21/08/16,08:03:07
$39.7,37.0,555.8,0.0000,0.0000,0.0000,21/08/16,08:08:07
$38.2,37.0,555.9,0.0000,0.0000,0.0000,21/08/16,08:13:06
$35.7,36.9,555.5,0.0000,0.0000,0.0000,21/08/16,08:18:06
$34.4,36.9,555.1,0.0000,0.0000,0.0000,21/08/16,08:23:06
$34.3,36.9,555.4,0.0000,0.0000,0.0000,21/08/16,08:28:07
$34.1,37.0,555.4,0.0000,0.0000,0.0000,21/08/16,08:33:07
$32.5,37.0,555.2,0.0000,0.0000,0.0000,21/08/16,08:38:07
$31.0,37.0,555.4,0.0000,0.0000,0.0000,21/08/16,08:43:06
$30.6,37.1,555.3,0.0000,0.0000,0.0000,21/08/16,08:48:06
$32.9,37.2,555.7,0.0000,0.0000,0.0000,21/08/16,08:53:07
$34.7,37.1,555.5,0.0000,0.0000,0.0000,21/08/16,08:58:07
$35.2,37.1,555.2,0.0000,0.0000,0.0000,21/08/16,09:03:07
$35.3,37.1,555.0,0.0000,0.0000,0.0000,21/08/16,09:08:07
$34.4,37.0,555.3,0.0000,0.0000,0.0000,21/08/16,09:13:06
$34.6,37.0,555.2,0.0000,0.0000,0.0000,21/08/16,09:18:06
$35.5,37.1,555.2,0.0000,0.0000,0.0000,21/08/16,09:23:07
$36.9,37.0,555.4,0.0000,0.0000,0.0000,21/08/16,09:28:07
$37.9,37.0,555.4,0.0000,0.0000,0.0000,21/08/16,09:33:07
$38.1,37.0,555.1,0.0000,0.0000,0.0000,21/08/16,09:38:06
$38.2,37.1,555.1,0.0000,0.0000,0.0000,21/08/16,09:43:06
$38.4,37.1,555.2,0.0000,0.0000,0.0000,21/08/16,09:48:06
$38.5,37.1,555.2,0.0000,0.0000,0.0000,21/08/16,09:53:07
$39.0,37.1,555.2,0.0000,0.0000,0.0000,21/08/16,09:58:07
$38.6,37.0,555.1,0.0000,0.0000,0.0000,21/08/16,10:03:07
$39.7,37.1,555.1,0.0000,0.0000,0.0000,21/08/16,10:08:06
$39.1,37.1,555.2,0.0000,0.0000,0.0000,21/08/16,10:13:06
$38.2,37.1,555.2,0.0000,0.0000,0.0000,21/08/16,10:18:07
$38.3,37.1,554.9,0.0000,0.0000,0.0000,21/08/16,10:23:07
$38.2,37.1,555.2,0.0000,0.0000,0.0000,21/08/16,10:28:07
$39.0,37.1,555.1,0.0000,0.0000,0.0000,21/08/16,10:33:07
$38.6,37.2,555.0,0.0000,0.0000,0.0000,21/08/16,10:38:06
$39.5,37.1,555.1,0.0000,0.0000,0.0000,21/08/16,10:43:06
$39.3,37.1,555.1,0.0000,0.0000,0.0000,21/08/16,10:48:07
$40.7,37.1,555.0,0.0000,0.0000,0.0000,21/08/16,10:53:07
$41.7,37.1,554.7,0.0000,0.0000,0.0000,21/08/16,10:58:07
$41.7,37.1,555.1,0.0000,0.0000,0.0000,21/08/16,11:03:06
$43.5,37.1,555.1,0.0000,0.0000,0.0000,21/08/16,11:08:06
$43.7,37.1,555.0,0.0000,0.0000,0.0000,21/08/16,11:13:06
$44.6,37.1,555.0,0.0000,0.0000,0.0000,21/08/16,11:18:07
$46.1,37.1,555.0,0.0000,0.0000,0.0000,21/08/16,11:23:07
$48.9,37.2,555.2,0.0000,0.0000,0.0000,21/08/16,11:28:07
$49.0,37.1,555.1,0.0000,0.0000,0.0000,21/08/16,11:33:06
$51.1,37.2,555.2,0.0000,0.0000,0.0000,21/08/16,11:38:06
$49.9,37.1,555.0,0.0000,0.0000,0.0000,21/08/16,11:43:06
$50.0,37.1,554.5,0.0000,0.0000,0.0000,21/08/16,11:48:07
$49.2,37.1,554.5,0.0000,0.0000,0.0000,21/08/16,11:53:07
$46.4,37.1,554.8,0.0000,0.0000,0.0000,21/08/16,11:58:07
$50.0,37.1,554.6,0.0000,0.0000,0.0000,21/08/16,12:03:06
$52.4,37.1,554.4,0.0000,0.0000,0.0000,21/08/16,12:08:06
$52.5,37.1,554.6,0.0000,0.0000,0.0000,21/08/16,12:13:07
$50.9,37.0,554.5,0.0000,0.0000,0.0000,21/08/16,12:18:07
$50.9,37.0,554.7,0.0000,0.0000,0.0000,21/08/16,12:23:07
$51.7,37.0,554.6,0.0000,0.0000,0.0000,21/08/16,12:28:07
$55.6,37.0,554.7,0.0000,0.0000,0.0000,21/08/16,12:33:06
$58.3,36.9,554.5,0.0000,0.0000,0.0000,21/08/16,12:38:06
$58.7,36.9,554.5,0.0000,0.0000,0.0000,21/08/16,12:43:07
$58.2,36.9,554.4,0.0000,0.0000,0.0000,21/08/16,12:48:07
$59.9,36.9,554.4,0.0000,0.0000,0.0000,21/08/16,12:53:07
$59.4,36.8,554.5,0.0000,0.0000,0.0000,21/08/16,12:58:06
$57.9,36.8,554.4,0.0000,0.0000,0.0000,21/08/16,13:03:06
$56.6,36.8,554.4,0.0000,0.0000,0.0000,21/08/16,13:08:06
$55.3,36.8,554.4,0.0000,0.0000,0.0000,21/08/16,13:13:07
$54.9,36.8,554.4,0.0000,0.0000,0.0000,21/08/16,13:18:07
$53.7,36.8,553.9,0.0000,0.0000,0.0000,21/08/16,13:23:07
$55.4,36.8,553.9,0.0000,0.0000,0.0000,21/08/16,13:28:06
$55.2,36.7,554.2,0.0000,0.0000,0.0000,21/08/16,13:33:06
$54.8,36.7,554.1,0.0000,0.0000,0.0000,21/08/16,13:38:07
$54.2,36.7,554.2,0.0000,0.0000,0.0000,21/08/16,13:43:07
$54.7,36.7,554.2,0.0000,0.0000,0.0000,21/08/16,13:48:07
$54.5,36.7,554.2,0.0000,0.0000,0.0000,21/08/16,13:53:07
$56.3,36.7,554.1,0.0000,0.0000,0.0000,21/08/16,13:58:06
$58.0,36.7,554.1,0.0000,0.0000,0.0000,21/08/16,14:03:06
$57.4,36.7,554.1,0.0000,0.0000,0.0000,21/08/16,14:08:07
$58.6,36.7,554.0,0.0000,0.0000,0.0000,21/08/16,14:13:07
$60.0,36.7,553.6,0.0000,0.0000,0.0000,21/08/16,14:18:07
$58.6,36.7,553.4,0.0000,0.0000,0.0000,21/08/16,14:23:07
$57.7,36.7,553.8,0.0000,0.0000,0.0000,21/08/16,14:28:06
$58.7,36.7,553.7,0.0000,0.0000,0.0000,21/08/16,14:33:06
$58.1,36.7,553.7,0.0000,0.0000,0.0000,21/08/16,14:38:07
$59.2,36.7,553.8,0.0000,0.0000,0.0000,21/08/16,14:43:07
$59.0,36.7,553.8,0.0000,0.0000,0.0000,21/08/16,14:48:07
$59.8,36.6,553.6,0.0000,0.0000,0.0000,21/08/16,14:53:06
$59.3,36.7,553.5,0.0000,0.0000,0.0000,21/08/16,14:58:06
$58.2,36.7,553.4,0.0000,0.0000,0.0000,21/08/16,15:03:06
$57.2,36.7,553.5,0.0000,0.0000,0.0000,21/08/16,15:08:07
$59.6,36.7,553.3,0.0000,0.0000,0.0000,21/08/16,15:13:07
$57.9,36.7,553.4,0.0000,0.0000,0.0000,21/08/16,15:18:07
$59.1,36.7,553.6,0.0000,0.0000,0.0000,21/08/16,15:23:06
$60.4,36.7,553.4,0.0000,0.0000,0.0000,21/08/16,15:28:06
$60.6,36.7,553.5,0.0000,0.0000,0.0000,21/08/16,15:33:06
$59.0,36.7,553.3,0.0000,0.0000,0.0000,21/08/16,15:38:07
$58.8,36.7,553.3,0.0000,0.0000,0.0000,21/08/16,15:43:07
$59.3,36.7,553.4,0.0000,0.0000,0.0000,21/08/16,15:48:07
$59.8,36.7,553.3,0.0000,0.0000,0.0000,21/08/16,15:53:06
$59.2,36.6,553.3,0.0000,0.0000,0.0000,21/08/16,15:58:06
$59.8,36.6,553.1,0.0000,0.0000,0.0000,21/08/16,16:03:07
$58.9,36.6,553.3,0.0000,0.0000,0.0000,21/08/16,16:08:07
$59.7,36.6,553.0,0.0000,0.0000,0.0000,21/08/16,16:13:07
$59.6,36.6,553.1,0.0000,0.0000,0.0000,21/08/16,16:18:07
$58.6,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,16:23:06
$59.1,36.6,553.2,0.0000,0.0000,0.0000,21/08/16,16:28:06
$59.6,36.6,553.2,0.0000,0.0000,0.0000,21/08/16,16:33:07
$59.6,36.6,553.0,0.0000,0.0000,0.0000,21/08/16,16:38:07
$59.7,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,16:43:07
$60.7,36.6,553.1,0.0000,0.0000,0.0000,21/08/16,16:48:06
$60.5,36.6,553.2,0.0000,0.0000,0.0000,21/08/16,16:53:06
$60.2,36.5,553.0,0.0000,0.0000,0.0000,21/08/16,16:58:06
$60.4,36.5,553.2,0.0000,0.0000,0.0000,21/08/16,17:03:07
$60.2,36.5,553.2,0.0000,0.0000,0.0000,21/08/16,17:08:07
$59.7,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,17:13:07
$59.3,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,17:18:06
$58.3,36.6,553.2,0.0000,0.0000,0.0000,21/08/16,17:23:06
$58.3,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,17:28:06
$58.1,36.5,553.2,0.0000,0.0000,0.0000,21/08/16,17:33:07
$58.7,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,17:38:07
$60.1,36.5,553.0,0.0000,0.0000,0.0000,21/08/16,17:43:07
$59.6,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,17:48:06
$60.4,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,17:53:06
$59.9,36.5,553.0,0.0000,0.0000,0.0000,21/08/16,17:58:07
$60.4,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,18:03:07
$61.3,36.5,552.8,0.0000,0.0000,0.0000,21/08/16,18:08:07
$62.0,36.5,552.9,0.0000,0.0000,0.0000,21/08/16,18:13:07
$60.9,36.5,553.0,0.0000,0.0000,0.0000,21/08/16,18:18:06
$60.9,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,18:23:06
$60.7,36.5,552.5,0.0000,0.0000,0.0000,21/08/16,18:28:07
$58.1,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,18:33:07
$55.6,36.5,553.0,0.0000,0.0000,0.0000,21/08/16,18:38:07
$58.3,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,18:43:07
$56.4,36.5,552.8,0.0000,0.0000,0.0000,21/08/16,18:48:06
$55.2,36.5,552.6,0.0000,0.0000,0.0000,21/08/16,18:53:06
$55.6,36.5,553.0,0.0000,0.0000,0.0000,21/08/16,18:58:07
$57.1,36.5,553.2,0.0000,0.0000,0.0000,21/08/16,19:03:07
$58.0,36.5,553.2,0.0000,0.0000,0.0000,21/08/16,19:08:07
$58.7,36.5,553.1,0.0000,0.0000,0.0000,21/08/16,19:13:06
$59.4,36.5,553.2,0.0000,0.0000,0.0000,21/08/16,19:18:06
$58.5,36.5,553.4,0.0000,0.0000,0.0000,21/08/16,19:23:06
$57.2,36.5,553.2,0.0000,0.0000,0.0000,21/08/16,19:28:07
$56.0,36.5,553.4,0.0000,0.0000,0.0000,21/08/16,19:33:07
$57.0,36.5,553.6,0.0000,0.0000,0.0000,21/08/16,19:38:07
$55.1,36.4,552.9,0.0000,0.0000,0.0000,21/08/16,19:43:06
$52.5,36.4,553.2,0.0000,0.0000,0.0000,21/08/16,19:48:06
$50.9,36.4,553.3,0.0000,0.0000,0.0000,21/08/16,19:53:06
$48.8,36.4,553.2,0.0000,0.0000,0.0000,21/08/16,19:58:07
$48.4,36.4,553.3,0.0000,0.0000,0.0000,21/08/16,20:03:07
$49.2,36.4,553.4,0.0000,0.0000,0.0000,21/08/16,20:08:07
$49.3,36.4,553.4,0.0000,0.0000,0.0000,21/08/16,20:13:06
$49.4,36.4,553.3,0.0000,0.0000,0.0000,21/08/16,20:18:06
$48.4,36.3,553.3,0.0000,0.0000,0.0000,21/08/16,20:23:06
$47.0,36.3,553.4,0.0000,0.0000,0.0000,21/08/16,20:28:07
$47.2,36.4,553.4,0.0000,0.0000,0.0000,21/08/16,20:33:07
$48.7,36.3,553.4,0.0000,0.0000,0.0000,21/08/16,20:38:07
$46.6,36.3,553.4,0.0000,0.0000,0.0000,21/08/16,20:43:06
$45.2,36.3,553.2,0.0000,0.0000,0.0000,21/08/16,20:48:06
$47.6,36.3,553.5,0.0000,0.0000,0.0000,21/08/16,20:53:07
$48.2,36.4,553.5,0.0000,0.0000,0.0000,21/08/16,20:58:07
$46.9,36.3,553.5,0.0000,0.0000,0.0000,21/08/16,21:03:07
$48.6,36.3,553.6,0.0000,0.0000,0.0000,21/08/16,21:08:07
$49.8,36.4,553.7,0.0000,0.0000,0.0000,21/08/16,21:13:06
$50.0,36.3,553.3,0.0000,0.0000,0.0000,21/08/16,21:18:06
$53.4,36.3,553.2,0.0000,0.0000,0.0000,21/08/16,21:23:07
$52.8,36.3,553.4,0.0000,0.0000,0.0000,21/08/16,21:28:07
$54.2,36.3,553.5,0.0000,0.0000,0.0000,21/08/16,21:33:07
$55.9,36.3,553.5,0.0000,0.0000,0.0000,21/08/16,21:38:07
$55.2,36.3,553.5,0.0000,0.0000,0.0000,21/08/16,21:43:06
$55.0,36.3,553.6,0.0000,0.0000,0.0000,21/08/16,21:48:06
$53.9,36.3,553.5,0.0000,0.0000,0.0000,21/08/16,21:53:07
$54.2,36.3,553.2,0.0000,0.0000,0.0000,21/08/16,21:58:07
$53.9,36.3,553.4,0.0000,0.0000,0.0000,21/08/16,22:03:07
$53.3,36.3,553.5,0.0000,0.0000,0.0000,21/08/16,22:08:06
$53.2,36.3,553.3,0.0000,0.0000,0.0000,21/08/16,22:13:06
$52.1,36.3,553.6,0.0000,0.0000,0.0000,21/08/16,22:18:06
$51.2,36.3,553.7,0.0000,0.0000,0.0000,21/08/16,22:23:07
$50.4,36.3,553.7,0.0000,0.0000,0.0000,21/08/16,22:28:07
$50.3,36.3,553.7,0.0000,0.0000,0.0000,21/08/16,22:33:07
$48.8,36.3,553.7,0.0000,0.0000,0.0000,21/08/16,22:38:06
$49.2,36.3,553.7,0.0000,0.0000,0.0000,21/08/16,22:43:06
$49.0,36.3,553.7,0.0000,0.0000,0.0000,21/08/16,22:48:06
$49.4,36.3,553.6,0.0000,0.0000,0.0000,21/08/16,22:53:07
$48.7,36.3,553.3,0.0000,0.0000,0.0000,21/08/16,22:58:07
$48.1,36.3,553.6,0.0000,0.0000,0.0000,21/08/16,23:03:07
$47.1,36.3,553.6,0.0000,0.0000,0.0000,21/08/16,23:08:06
$45.8,36.3,553.6,0.0000,0.0000,0.0000,21/08/16,23:13:06
$45.1,36.3,553.5,0.0000,0.0000,0.0000,21/08/16,23:18:06
$44.7,36.4,553.5,0.0000,0.0000,0.0000,21/08/16,23:23:07
$43.5,36.3,553.4,0.0000,0.0000,0.0000,21/08/16,23:28:07
$44.4,36.3,553.1,0.0000,0.0000,0.0000,21/08/16,23:33:07
$44.0,36.3,553.1,0.0000,0.0000,0.0000,21/08/16,23:38:06
$42.7,36.3,553.1,0.0000,0.0000,0.0000,21/08/16,23:43:06
$43.1,36.3,553.3,0.0000,0.0000,0.0000,21/08/16,23:48:07
$43.2,36.3,553.3,0.0000,0.0000,0.0000,21/08/16,23:53:07
$42.9,36.3,553.3,0.0000,0.0000,0.0000,21/08/16,23:58:07
$43.3,36.3,553.0,0.0000,0.0000,0.0000,22/08/16,00:03:07
$43.0,36.3,553.4,0.0000,0.0000,0.0000,22/08/16,00:08:06
$43.7,36.4,553.4,0.0000,0.0000,0.0000,22/08/16,00:13:06
$43.5,36.3,553.0,0.0000,0.0000,0.0000,22/08/16,00:18:07
$43.4,36.3,553.1,0.0000,0.0000,0.0000,22/08/16,00:23:07
$43.3,36.3,553.3,0.0000,0.0000,0.0000,22/08/16,00:28:07
$43.5,36.3,553.2,0.0000,0.0000,0.0000,22/08/16,00:33:07
$43.4,36.3,553.2,0.0000,0.0000,0.0000,22/08/16,00:38:06
$43.1,36.3,553.1,0.0000,0.0000,0.0000,22/08/16,00:43:06
$43.0,36.3,553.1,0.0000,0.0000,0.0000,22/08/16,00:48:07
$43.3,36.3,553.2,0.0000,0.0000,0.0000,22/08/16,00:53:07
$42.7,36.3,553.2,0.0000,0.0000,0.0000,22/08/16,00:58:07
$42.4,36.3,553.2,0.0000,0.0000,0.0000,22/08/16,01:03:06
$41.9,36.3,553.2,0.0000,0.0000,0.0000,22/08/16,01:08:06
$42.2,36.3,553.3,0.0000,0.0000,0.0000,22/08/16,01:13:06
$42.8,36.4,553.4,0.0000,0.0000,0.0000,22/08/16,01:18:07
$42.8,36.4,553.4,0.0000,0.0000,0.0000,22/08/16,01:23:07
$42.0,36.4,553.3,0.0000,0.0000,0.0000,22/08/16,01:28:07
$42.2,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,01:33:06
$41.5,36.4,553.3,0.0000,0.0000,0.0000,22/08/16,01:38:06
$41.7,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,01:43:06
$41.4,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,01:48:07
$41.7,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,01:53:07
$41.6,36.4,553.1,0.0000,0.0000,0.0000,22/08/16,01:58:07
$41.7,36.4,553.3,0.0000,0.0000,0.0000,22/08/16,02:03:06
$40.8,36.4,553.4,0.0000,0.0000,0.0000,22/08/16,02:08:06
$41.7,36.4,552.9,0.0000,0.0000,0.0000,22/08/16,02:13:06
$41.3,36.4,553.4,0.0000,0.0000,0.0000,22/08/16,02:18:07
$41.5,36.4,553.3,0.0000,0.0000,0.0000,22/08/16,02:23:07
$41.3,36.4,553.1,0.0000,0.0000,0.0000,22/08/16,02:28:07
$40.9,36.5,553.3,0.0000,0.0000,0.0000,22/08/16,02:33:06
$40.9,36.4,553.5,0.0000,0.0000,0.0000,22/08/16,02:38:06
$40.9,36.4,553.3,0.0000,0.0000,0.0000,22/08/16,02:43:07
$41.1,36.4,553.4,0.0000,0.0000,0.0000,22/08/16,02:48:07
$41.0,36.4,553.5,0.0000,0.0000,0.0000,22/08/16,02:53:07
$40.5,36.4,553.5,0.0000,0.0000,0.0000,22/08/16,02:58:07
$40.2,36.4,553.5,0.0000,0.0000,0.0000,22/08/16,03:03:06
$40.3,36.5,553.5,0.0000,0.0000,0.0000,22/08/16,03:08:06
$41.3,36.4,553.4,0.0000,0.0000,0.0000,22/08/16,03:13:07
$41.5,36.4,553.5,0.0000,0.0000,0.0000,22/08/16,03:18:07
$40.6,36.4,553.5,0.0000,0.0000,0.0000,22/08/16,03:23:07
$40.1,36.4,553.3,0.0000,0.0000,0.0000,22/08/16,03:28:07
$40.2,36.5,553.3,0.0000,0.0000,0.0000,22/08/16,03:33:06
$40.8,36.4,553.5,0.0000,0.0000,0.0000,22/08/16,03:38:06
$40.1,36.5,553.5,0.0000,0.0000,0.0000,22/08/16,03:43:07
$40.4,36.5,553.4,0.0000,0.0000,0.0000,22/08/16,03:48:07
$40.3,36.4,553.4,0.0000,0.0000,0.0000,22/08/16,03:53:07
$41.7,36.5,553.2,0.0000,0.0000,0.0000,22/08/16,03:58:06
$41.8,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,04:03:06
$42.1,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,04:08:06
$41.1,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,04:13:07
$42.1,36.4,553.3,0.0000,0.0000,0.0000,22/08/16,04:18:07
$42.5,36.4,553.1,0.0000,0.0000,0.0000,22/08/16,04:23:07
$42.8,36.4,553.1,0.0000,0.0000,0.0000,22/08/16,04:28:06
$43.5,36.4,553.1,0.0000,0.0000,0.0000,22/08/16,04:33:06
$43.4,36.4,553.1,0.0000,0.0000,0.0000,22/08/16,04:38:06
$43.6,36.4,553.3,0.0000,0.0000,0.0000,22/08/16,04:43:07
$43.9,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,04:48:07
$43.2,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,04:53:07
$43.1,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,04:58:06
$43.8,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,05:03:06
$43.5,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,05:08:06
$43.1,36.4,553.0,0.0000,0.0000,0.0000,22/08/16,05:13:07
$44.0,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,05:18:07
$44.1,36.4,553.2,0.0000,0.0000,0.0000,22/08/16,05:23:07
$44.3,36.4,552.9,0.0000,0.0000,0.0000,22/08/16,05:28:06
$44.0,36.4,553.3,0.0000,0.0000,0.0000,22/08/16,05:33:06
$44.0,36.5,553.2,0.0000,0.0000,0.0000,22/08/16,05:38:07
$43.1,36.5,553.2,0.0000,0.0000,0.0000,22/08/16,05:43:07
$43.5,36.6,553.1,0.0000,0.0000,0.0000,22/08/16,05:48:07
$43.7,36.6,553.1,0.0000,0.0000,0.0000,22/08/16,05:53:07
$43.6,36.6,553.0,0.0000,0.0000,0.0000,22/08/16,05:58:06
$43.9,36.6,553.1,0.0000,0.0000,0.0000,22/08/16,06:03:06
$43.4,36.6,553.2,0.0000,0.0000,0.0000,22/08/16,06:08:07
$43.1,36.6,553.1,0.0000,0.0000,0.0000,22/08/16,06:13:07
$43.4,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,06:18:07
$44.0,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,06:23:06
$42.9,36.7,553.0,0.0000,0.0000,0.0000,22/08/16,06:28:06
$42.8,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,06:33:06
$43.4,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,06:38:07
$43.7,36.7,553.2,0.0000,0.0000,0.0000,22/08/16,06:43:07
$43.6,36.7,552.9,0.0000,0.0000,0.0000,22/08/16,06:48:07
$44.2,36.7,553.0,0.0000,0.0000,0.0000,22/08/16,06:53:06
$43.5,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,06:58:06
$43.7,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,07:03:06
$44.0,36.7,553.4,0.0000,0.0000,0.0000,22/08/16,07:08:07
$43.1,36.7,553.3,0.0000,0.0000,0.0000,22/08/16,07:13:07
$43.7,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,07:18:07
$43.8,36.7,553.0,0.0000,0.0000,0.0000,22/08/16,07:23:06
$43.8,36.7,553.0,0.0000,0.0000,0.0000,22/08/16,07:28:06
$43.6,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,07:33:07
$44.6,36.7,552.9,0.0000,0.0000,0.0000,22/08/16,07:38:07
$43.8,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,07:43:07
$43.3,36.7,553.2,0.0000,0.0000,0.0000,22/08/16,07:48:07
$44.0,36.7,553.2,0.0000,0.0000,0.0000,22/08/16,07:53:06
$43.7,36.7,553.0,0.0000,0.0000,0.0000,22/08/16,07:58:06
$43.4,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,08:03:07
$43.7,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,08:08:07
$43.6,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,08:13:07
$44.0,36.7,553.1,0.0000,0.0000,0.0000,22/08/16,08:18:07
